doodID,category,tilesets,tilesetSpecific,file,comment,Name,doodClass,soundLoop,selSize,defScale,minScale,maxScale,canPlaceRandScale,useClickHelper,ignoreModelClick,maxPitch,maxRoll,visRadius,walkable,numVar,onCliffs,onWater,floats,shadow,showInFog,animInFog,fixedRot,pathTex,showInMM,useMMColor,MMRed,MMGreen,MMBlue,vertR01,vertG01,vertB01,vertR02,vertG02,vertB02,vertR03,vertG03,vertB03,vertR04,vertG04,vertB04,vertR05,vertG05,vertB05,vertR06,vertG06,vertB06,vertR07,vertG07,vertB07,vertR08,vertG08,vertB08,vertR09,vertG09,vertB09,vertR10,vertG10,vertB10,UserList,InBeta,version
YS05,S,"Y,X,V,Q,J",0,Buildings\Other\CityBuildingSmall90_2\CityBuildingSmall90_2,City Building,WESTRING_DOOD_YS05,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding3-5.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,0
YS06,S,"Y,X,V,Q,J",0,Buildings\Other\CityBuildingSmall135_0\CityBuildingSmall135_0,City Building,WESTRING_DOOD_YS06,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding6-8.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,0
YS07,S,"Y,X,V,Q,J",0,Buildings\Other\CityBuildingSmall135_1\CityBuildingSmall135_1,City Building,WESTRING_DOOD_YS07,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding6-8.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,0
YS08,S,"Y,X,V,Q,J",0,Buildings\Other\CityBuildingSmall135_2\CityBuildingSmall135_2,City Building,WESTRING_DOOD_YS08,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding6-8.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,0
YS09,S,"Y,X,V,Q,J",0,Buildings\Other\CityBuildingSmall0_0\CityBuildingSmall0_0,City Building,WESTRING_DOOD_YS09,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding9-11.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,0
YS10,S,"Y,X,V,Q,J",0,Buildings\Other\CityBuildingSmall0_1\CityBuildingSmall0_1,City Building,WESTRING_DOOD_YS10,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding9-11.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,0
YS11,S,"Y,X,V,Q,J",0,Buildings\Other\CityBuildingSmall0_2\CityBuildingSmall0_2,City Building,WESTRING_DOOD_YS11,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuilding9-11.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,0
YS12,S,"Y,X,V,Q,J",0,Buildings\Other\CityBuildingLarge_0\CityBuildingLarge_0,Large City Building,WESTRING_DOOD_YS12,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuildingLarge_0.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,0
YS13,S,"Y,X,V,Q,J",0,Buildings\Other\CityBuildingLarge_45\CityBuildingLarge_45,Large City Building,WESTRING_DOOD_YS13,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuildingLarge_135.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,0
YS14,S,"Y,X,V,Q,J",0,Buildings\Other\CityBuildingLarge_90\CityBuildingLarge_90,Large City Building,WESTRING_DOOD_YS14,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuildingLarge_90.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,0
YS15,S,"Y,X,V,Q,J",0,Buildings\Other\CityBuildingLarge_135\CityBuildingLarge_135,Large City Building,WESTRING_DOOD_YS15,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,270,PathTextures\CityBuildingLarge_45.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,0
YZef,Z,"X,J",0,Doodads\Cinematic\EnergyField\EnergyField,Energy Field,WESTRING_DOOD_YZEF,_,_,512,1,1,1,1,1,0,-,-,50,0,1,1,1,0,0,0,0,270,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,0
LZth,Z,L,0,Doodads\Cinematic\ThrallsHut\ThrallsHut,Thrall's Hut,WESTRING_DOOD_LZTH,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\12x12Simple.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,0
ZObz,O,Z,0,Doodads\Ruins\Props\Brazier\Brazier,Ruins Brazier,WESTRING_DOOD_ZOBR,z,LordSumBrazierLoop,0,1,0.8,1.2,1,0,0,-,-,50,0,2,1,1,0,1,1,0,-1,PathTextures\2x2Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZOst,O,Z,0,Doodads\Ruins\Props\Statue\Statue,Ruins Statue,WESTRING_DOOD_ZOST,z,_,0,0.95,0.9,1,1,0,0,-,-,50,0,2,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZOsb,O,Z,0,Doodads\Ruins\Props\StatueBroken\StatueBroken,Ruins Broken Statue,WESTRING_DOOD_ZOSB,z,_,0,0.95,0.9,1,1,0,0,-,-,50,0,2,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZOss,O,Z,0,Doodads\Ruins\Props\Stone\Stone, Ruins Stones,WESTRING_DOOD_ZOSS,z,_,0,1,1,2,1,0,0,-,-,50,0,4,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZSar,S,Z,0,Doodads\Ruins\Structures\SRuinArch\SRuinArch,Archway,WESTRING_DOOD_ZSAR,_,_,0,1,0.8,1.2,0,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\CityArch.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZSa1,S,Z,0,Doodads\Ruins\Structures\SRuinArch45\SRuinArch45,Archway,WESTRING_DOOD_ZSA1,_,_,0,1,0.8,1.2,0,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\CityArch45.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZSas,S,Z,0,Doodads\Ruins\Structures\RuinsArchway0_\RuinsArchway0_,Archway,WESTRING_DOOD_YSAW,_,_,0,1,0.8,1.2,0,0,0,-,-,50,0,3,1,1,0,1,1,0,-1,PathTextures\CityArch.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZSs1,S,Z,0,Doodads\Ruins\Structures\RuinsArchway45_\RuinsArchway45_,Archway,WESTRING_DOOD_YSA1,_,_,0,1,0.8,1.2,0,0,0,-,-,50,0,3,1,1,0,1,1,0,-1,PathTextures\CityArch45.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZSab,S,Z,0,Doodads\Ruins\Structures\RuinsArchwayBroken00\RuinsArchwayBroken00,Ruined Archway,WESTRING_DOOD_ZSAB,_,_,0,1,0.8,1.2,0,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\CityArch.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZSb1,S,Z,0,Doodads\Ruins\Structures\RuinsArchwayBroken450\RuinsArchwayBroken450,Ruined Archway,WESTRING_DOOD_ZSB1,_,_,0,1,0.8,1.2,0,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\CityArch45.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZWfs,W,*,0,Doodads\Ruins\Water\FishTropical\FishTropical,Green Fish,WESTRING_DOOD_AOF2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,0,0,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZWsf,W,*,0,Doodads\Ruins\Water\FishSchool\FishSchool,School of Fish,WESTRING_DOOD_ZWSF,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,0,0,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZSrb,S,Z,0,Doodads\Ruins\Structures\RuinsBuilding\RuinsBuilding,Ruins,WESTRING_DOOD_ZSRB,_,_,288,0.9,0.8,1,1,0,0,-,-,50,0,3,1,1,0,1,1,0,-1,PathTextures\6x8Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZOfo,O,Z,0,Doodads\Ruins\Props\RuinFountain\RuinFountain,Ruins Fountain,WESTRING_DOOD_ZOFO,z,FountainLoop,288,0.9,0.8,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZOob,O,Z,0,Doodads\Ruins\Props\RuinsObelisk\RuinsObelisk,Ruins Obelisk,WESTRING_DOOD_ZOOB,z,_,0,1,0.8,1.2,1,0,0,-,-,50,0,2,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZOrt,O,Z,0,Doodads\Ruins\Props\RuinsRuinedThrone\RuinsRuinedThrone,Ruins Throne,WESTRING_DOOD_ZORT,z,_,0,1,0.8,1.2,1,0,0,-,-,50,0,2,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
IRrk,E,I,0,Doodads\Icecrown\Rocks\Ice_Rock\Ice_Rock,Rocks,WESTRING_DOOD_NRRK,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,8,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZOrp,O,Z,0,Doodads\Ruins\Props\RuinsPillar\RuinsPillar,Ruins Pillar,WESTRING_DOOD_ZORP,z,_,80,1,0.8,1.2,1,0,0,-,-,50,0,5,1,1,0,1,1,0,-1,PathTextures\2x2Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZOsh,E,Z,0,Doodads\Ruins\Props\Ruins_Shells\Ruins_Shells,Shells,WESTRING_DOOD_ZOSH,,_,0,1,0.8,1.2,1,0,0,-,-,50,0,10,1,1,0,1,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
YCc1,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadCave1\CityCliffDoodadCave1,CityCliffCave1,WESTRING_DOOD_YCC1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CaveCityCliff1base.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCc2,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadCave2\CityCliffDoodadCave2,CityCliffCave2,WESTRING_DOOD_YCC2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CaveCityCliff2base.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCc3,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadCave3\CityCliffDoodadCave3,CityCliffCave3,WESTRING_DOOD_YCC3,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CaveCityCliff3base.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCc4,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadCave4\CityCliffDoodadCave4,CityCliffCave4,WESTRING_DOOD_YCC4,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CaveCityCliff4base.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCd1,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadCollapse0\CityCliffDoodadCollapse0,CityCliffCollapse1,WESTRING_DOOD_YCD1,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse0Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCd2,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadCollapse1\CityCliffDoodadCollapse1,CityCliffCollapse2,WESTRING_DOOD_YCD2,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse1Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCd3,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadCollapse2\CityCliffDoodadCollapse2,CityCliffCollapse3,WESTRING_DOOD_YCD3,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse2Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
YCd4,C,"Y,X,D,G,Z,I,O,J",0,Doodads\Terrain\CliffDoodad\CityCliffDoodadCollapse3\CityCliffDoodadCollapse3,CityCliffCollapse4,WESTRING_DOOD_YCD4,_,_,0,1,0.8,1.2,1,0,0,-,-,50,1,1,1,1,0,1,1,0,270,PathTextures\CliffCollapse3Path.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZOrc,O,"X,J",0,Doodads\Ruins\Props\DalaranRuinCrystals\DalaranRuinCrystals,Ruined Crystal Tower,WESTRING_DOOD_ZORC,_,_,288,0.9,0.8,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZOdt,O,"X,J",0,Doodads\Ruins\Props\DalaranRuinTower\DalaranRuinTower,Ruined Tower,WESTRING_DOOD_ZODT,_,_,288,0.9,0.8,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZOd2,O,"X,J",0,Doodads\Ruins\Props\DalaranRuinTower2\DalaranRuinTower2,Ruined Tower,WESTRING_DOOD_ZODT,_,_,288,0.9,0.8,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZOrb,O,"X,J",0,Doodads\Ruins\Props\DalaranRuinTowerBase\DalaranRuinTowerBase,Ruined Tower Base,WESTRING_DOOD_ZORB,_,_,288,0.9,0.8,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZOtb,O,"X,J",0,Doodads\Ruins\Props\DalaranRuinTwoBases\DalaranRuinTwoBases,Ruined Double Base,WESTRING_DOOD_ZOTB,_,_,288,0.9,0.8,1,1,0,0,-,-,50,0,2,1,1,0,1,1,0,-1,PathTextures\8x8Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZOt2,O,"X,J",0,Doodads\Ruins\Props\DalaranRuinTwoBases2\DalaranRuinTwoBases2,Ruined Double Base,WESTRING_DOOD_ZOTB,_,_,288,0.9,0.8,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\8x8Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZOvr,O,"X,J",0,Doodads\Ruins\Props\DalaranVioletCitadelRuin\DalaranVioletCitadelRuin,Ruined Violet Citadel,WESTRING_DOOD_ZOVR,_,_,128,0.9,0.8,1,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\12x12Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZOfp,O,Z,0,Doodads\Ruins\Props\Firepot\Firepot,Ruins Firepot,WESTRING_DOOD_ZOFP,z,LordSumBrazierLoop,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZRrk,E,Z,0,Doodads\Ruins\Rocks\Ruins_Rock\Ruins_Rock,Rocks,WESTRING_DOOD_NRRK,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,10,1,1,0,1,1,0,-1,PathTextures\4x4Default.tga,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZCv1,E,Z,0,Doodads\Ruins\Terrain\CityCliffVines0\CityCliffVines0,Cliffside Vines,WESTRING_DOOD_ZCV1,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,0,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZCv2,E,Z,0,Doodads\Ruins\Terrain\CityCliffVines1\CityCliffVines1,Cliffside Vines,WESTRING_DOOD_ZCV1,_,_,0,1,1,1,1,0,0,-,-,50,0,1,1,1,0,0,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZWsw,W,"A,B,L,F,W,Y,X,V,Q,N,Z,J",0,Doodads\Ruins\Water\Seaweed0\Seaweed0,Seaweed,WESTRING_DOOD_ZWSW,_,_,0,1.75,1.5,2,1,0,0,-,-,50,0,5,1,1,1,0,0,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZWbg,W,*,0,Doodads\Ruins\Water\BubbleGeyser\BubbleGeyser,Bubbles,WESTRING_DOOD_ZWBG,_,_,64,1,0.8,1.2,1,1,0,-,-,50,0,1,1,1,1,0,0,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
IWbg,W,*,0,Doodads\Icecrown\Water\BubbleGeyserSteam\BubbleGeyserSteam,Steam Bubbles,WESTRING_DOOD_IWBG,_,_,96,1,0.8,1.2,1,1,0,-,-,50,0,1,1,1,1,0,0,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IWie,W,"I,N",0,Doodads\Icecrown\Water\IceEdge\IceEdge,Floating Ice,WESTRING_DOOD_IWIE,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,4,1,1,1,0,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IWw0,W,I,1,Doodads\Terrain\CliffDoodad\IceCrownWaterfall\IceCrownWaterfall,Icy Waterfall Effect,WESTRING_DOOD_IWWF,_,WaterfallLoop,0,1,0.5,1.5,1,0,0,-,-,100,0,1,1,1,0,1,1,1,-1,_,1,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ZPfw,E,"Z,L,F,A,C,X,J,Y,V,Q",0,Doodads\Ruins\Plants\Ruins_Flower\Ruins_Flower,Flowers,WESTRING_DOOD_ZPFW,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,5,1,1,0,0,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZPsh,E,"Z,L,F,A,C,X,J,Y,V,Q",0,Doodads\Ruins\Plants\Ruins_Shrub\Ruins_Shrub,Shrub,WESTRING_DOOD_ZPSH,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,3,1,1,0,0,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZPlp,E,Z,0,Doodads\Ruins\Plants\Ruins_Lilypad\Ruins_Lilypad,Lilypad,WESTRING_DOOD_LPLP,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,3,1,1,1,0,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZPru,E,Z,0,Doodads\Ruins\Plants\Ruins_Rush\Ruins_Rush,CatTail,WESTRING_DOOD_APCT,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,2,1,1,0,0,1,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZWcl,W,Z,0,Doodads\Ruins\Water\Coral\Coral,Coral,WESTRING_DOOD_ZWCL,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,10,1,1,0,1,1,0,270,PathTextures\8x6Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZWca,W,Z,0,Doodads\Ruins\Water\CoralArch\CoralArch,Coral Arch,WESTRING_DOOD_ZWCA,_,_,0,1,0.8,1.2,1,0,0,-,-,50,0,2,1,1,0,1,1,0,270,PathTextures\18x12Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,1,1
ZZdt,Z,*,0,Doodads\Cinematic\DemonFootPrint\DemonFootPrint,Demonic Footprints,WESTRING_DOOD_ZZDT,_,_,64,1,1,1,1,1,0,-,-,50,0,2,1,1,0,0,0,0,-1,none,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
IOst,O,I,0,Doodads\Icecrown\Props\IceTorch\IceTorch,Skull Torch,WESTRING_DOOD_IOST,_,LordSumBrazierLoop,0,1,0.8,1.2,1,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\2x2Default.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
ISar,S,I,0,Doodads\Icecrown\Structures\IC_IceArch\IC_IceArch,Ice Archway,WESTRING_DOOD_ISAR,_,_,0,1,0.8,1.2,0,0,0,-,-,50,0,1,1,1,0,1,1,0,-1,PathTextures\CityArch.tga,0,0,0,0,0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,,0,1
